Application,QProto Name,NetMon Old Name,NetMon New Short Name,NetMon New Long Name,Syslog Field,SIEM MPE Tag,SIEM Mapped Field (6.3 Name),SIEM Long Name 6.3,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_pageQ_PROTO_GOOGLE_ADS,ad_page,AdPage,Ad Page,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_statusQ_PROTO_GOOGLE_ADS,ad_status,AdStatus,Ad Status,object,<object>,Object,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_targeting_typeQ_PROTO_GOOGLE_ADS,ad_targeting_type,AdTargetingType,Ad Targeting Type,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_textQ_PROTO_GOOGLE_ADS,ad_text,AdText,Ad Text,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_titleQ_PROTO_GOOGLE_ADS,ad_title,AdTitle,Ad Title,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_typeQ_PROTO_GOOGLE_ADS,ad_type,AdType,Ad Type,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_urlQ_PROTO_GOOGLE_ADS,ad_url,AdURL,Ad URL,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_url_fullQ_PROTO_GOOGLE_ADS,ad_url_full,AdURLFull,Ad URL Full,url,<url>,URL,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_ADS,ad_visible_urlQ_PROTO_GOOGLE_ADS,ad_visible_url,AdVisibleURL,Ad Visible URL,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,encodingQ_PROTO_GOOGLE_EARTH,encoding,Encoding,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,end_addr_rawQ_PROTO_GOOGLE_EARTH,end_addr_raw,EndAddrRaw,End Address Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,end_addr_textQ_PROTO_GOOGLE_EARTH,end_addr_text,EndAddrText,End Address Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,near_rawQ_PROTO_GOOGLE_EARTH,near_raw,NearRaw,Near Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,near_textQ_PROTO_GOOGLE_EARTH,near_text,NearText,Near Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,query_rawQ_PROTO_GOOGLE_EARTH,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,query_textQ_PROTO_GOOGLE_EARTH,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,start_addr_rawQ_PROTO_GOOGLE_EARTH,start_addr_raw,StartAddrRaw,Start Address Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_EARTH,start_addr_textQ_PROTO_GOOGLE_EARTH,start_addr_text,StartAddrText,Start Address Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,actionQ_PROTO_GOOGLE_GROUPS,action,Action,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,aliasQ_PROTO_GOOGLE_GROUPS,alias,Alias,Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,dateQ_PROTO_GOOGLE_GROUPS,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,group_detailed_descriptionQ_PROTO_GOOGLE_GROUPS,group_detailed_description,GroupDetailedDesc,Group Detailed Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,group_join_requestQ_PROTO_GOOGLE_GROUPS,group_join_request,GroupJoinRequest,Group Join Request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,group_nameQ_PROTO_GOOGLE_GROUPS,group_name,GroupName,Group Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,loginQ_PROTO_GOOGLE_GROUPS,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,member_aliasQ_PROTO_GOOGLE_GROUPS,member_alias,MemberAlias,Member Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,msglist_contentQ_PROTO_GOOGLE_GROUPS,msglist_content,MsgListContent,Message List Content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,msglist_dateQ_PROTO_GOOGLE_GROUPS,msglist_date,MsgListDate,Message List Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,msglist_senderQ_PROTO_GOOGLE_GROUPS,msglist_sender,MsgListSender,Message List Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,msglist_sender_aliasQ_PROTO_GOOGLE_GROUPS,msglist_sender_alias,MsgListSenderAlias,Message List Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,msglist_sender_emailQ_PROTO_GOOGLE_GROUPS,msglist_sender_email,MsgListSenderEmail,Message List Sender Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,msglist_subjectQ_PROTO_GOOGLE_GROUPS,msglist_subject,MsgListSubject,Message List Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,query_rawQ_PROTO_GOOGLE_GROUPS,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,query_textQ_PROTO_GOOGLE_GROUPS,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,receiverQ_PROTO_GOOGLE_GROUPS,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,receiver_aliasQ_PROTO_GOOGLE_GROUPS,receiver_alias,ReceiverAlias,Receiver Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,receiver_emailQ_PROTO_GOOGLE_GROUPS,receiver_email,ReceiverEmail,Receiver Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,receiver_typeQ_PROTO_GOOGLE_GROUPS,receiver_type,ReceiverType,Receiver Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,senderQ_PROTO_GOOGLE_GROUPS,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,sender_aliasQ_PROTO_GOOGLE_GROUPS,sender_alias,SenderAlias,Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,sender_emailQ_PROTO_GOOGLE_GROUPS,sender_email,SenderEmail,Sender Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_GROUPS,subjectQ_PROTO_GOOGLE_GROUPS,subject,Subject,Subject,subject,<subject>,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,eastQ_PROTO_GOOGLE_MAPS,east,East,East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,encodingQ_PROTO_GOOGLE_MAPS,encoding,Encoding,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,end_addrQ_PROTO_GOOGLE_MAPS,end_addr,EndAddr,End Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,end_addr_rawQ_PROTO_GOOGLE_MAPS,end_addr_raw,EndAddrRaw,End Address Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,northQ_PROTO_GOOGLE_MAPS,north,North,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,query_rawQ_PROTO_GOOGLE_MAPS,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,query_textQ_PROTO_GOOGLE_MAPS,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,southQ_PROTO_GOOGLE_MAPS,south,South,South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,start_addrQ_PROTO_GOOGLE_MAPS,start_addr,StartAddr,Start Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,start_addr_rawQ_PROTO_GOOGLE_MAPS,start_addr_raw,StartAddrRaw,Start Address Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,westQ_PROTO_GOOGLE_MAPS,west,West,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_MAPS,zoomQ_PROTO_GOOGLE_MAPS,zoom,Zoom,Zoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGLE_PLAY,application_nameQ_PROTO_GOOGLE_PLAY,application_name,AppName,Application Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOUGOU,query_rawQ_PROTO_GOUGOU,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOUGOU,query_textQ_PROTO_GOUGOU,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRE,protocolQ_PROTO_GRE,protocol,Proto,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,access_pointQ_PROTO_GTP,access_point,AccessPoint,Access Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,create_ctxt_delayQ_PROTO_GTP,create_ctxt_delay,CreateCtxtDelay,Create Ctxt Delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,gsn_addressQ_PROTO_GTP,gsn_address,GSNAddr,GSN Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,gsn_address_controlQ_PROTO_GTP,gsn_address_control,GSNAddrControl,GSN Address Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,gsn_address_dataQ_PROTO_GTP,gsn_address_data,GSNAddrData,GSN Address Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,gsn_typeQ_PROTO_GTP,gsn_type,GSNType,GSN Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,imeiQ_PROTO_GTP,imei,IMEI,IMEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,imei_svQ_PROTO_GTP,imei_sv,IMEISV,IMEI SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,imei_tacQ_PROTO_GTP,imei_tac,IMEITAC,IMEI TAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,imsiQ_PROTO_GTP,imsi,IMSI,IMSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,imsi_ccQ_PROTO_GTP,imsi_cc,IMSICC,IMSI CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,imsi_ncQ_PROTO_GTP,imsi_nc,IMSINC,IMSI NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,locationQ_PROTO_GTP,location,Location,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_ciQ_PROTO_GTP,location_ci,LocationCI,Location CI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_lacQ_PROTO_GTP,location_lac,LocationLAC,Location LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_mccQ_PROTO_GTP,location_mcc,LocationMCC,Location MCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_mncQ_PROTO_GTP,location_mnc,LocationMNC,Location MNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_raiQ_PROTO_GTP,location_rai,LocationRAI,Location RAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_sacQ_PROTO_GTP,location_sac,LocationSAC,Location SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,location_typeQ_PROTO_GTP,location_type,LocationType,Location Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,ms_addressQ_PROTO_GTP,ms_address,MsAddr,Ms Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,ms_address_peerQ_PROTO_GTP,ms_address_peer,MsAddrPeer,Ms Address Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,msisdnQ_PROTO_GTP,msisdn,MSISDN,MSISDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_alloc_ret_prioQ_PROTO_GTP,qos_alloc_ret_prio,QosAllocRetPrio,Qos Alloc Ret Prio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_delayQ_PROTO_GTP,qos_delay,QosDelay,Qos Delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_max_downlinkQ_PROTO_GTP,qos_max_downlink,QosMaxDownlink,Qos Max Downlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_max_uplinkQ_PROTO_GTP,qos_max_uplink,QosMaxUplink,Qos Max Uplink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_meanQ_PROTO_GTP,qos_mean,QosMean,Qos Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_peakQ_PROTO_GTP,qos_peak,QosPeak,Qos Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_precedenceQ_PROTO_GTP,qos_precedence,QosPrecedence,Qos Precedence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,qos_reliabilityQ_PROTO_GTP,qos_reliability,QosReliability,Qos Reliability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,raiQ_PROTO_GTP,rai,RAI,RAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,reply_cause_codeQ_PROTO_GTP,reply_cause_code,ReplyCauseCode,Reply Cause Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,session_timeQ_PROTO_GTP,session_time,SessionTime,Session Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,start_timeQ_PROTO_GTP,start_time,StartTime,Start Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,stop_timeQ_PROTO_GTP,stop_time,StopTime,Stop Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,teidQ_PROTO_GTP,teid,TEID,TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,teid_controlQ_PROTO_GTP,teid_control,TEIDControl,TEID Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTP,teid_dataQ_PROTO_GTP,teid_data,TEIDData,TEID Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,access_pointQ_PROTO_GTPV2,access_point,AccessPoint,Access Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,create_ctxt_delayQ_PROTO_GTPV2,create_ctxt_delay,CreateCtxtDelay,Create Ctxt Delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,imeiQ_PROTO_GTPV2,imei,IMEI,IMEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,imei_svQ_PROTO_GTPV2,imei_sv,IMEISV,IMEI SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,imei_tacQ_PROTO_GTPV2,imei_tac,IMEITAC,IMEI TAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,imsiQ_PROTO_GTPV2,imsi,IMSI,IMSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,imsi_ccQ_PROTO_GTPV2,imsi_cc,IMSICC,IMSI CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,imsi_ncQ_PROTO_GTPV2,imsi_nc,IMSINC,IMSI NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,ms_addressQ_PROTO_GTPV2,ms_address,MsAddr,Ms Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,msisdnQ_PROTO_GTPV2,msisdn,MSISDN,MSISDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,reply_cause_codeQ_PROTO_GTPV2,reply_cause_code,ReplyCauseCode,Reply Cause Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s10_mme_gtpc_addressQ_PROTO_GTPV2,s10_mme_gtpc_address,S10MMEGTPCAddr,S10 Mme Gtpc Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s10_mme_gtpc_teidQ_PROTO_GTPV2,s10_mme_gtpc_teid,S10MMEGTPCTEID,S10 Mme Gtpc Gtpc TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s11_mme_gtpc_addressQ_PROTO_GTPV2,s11_mme_gtpc_address,S11MMEGTPCAddr,S11 Mme Gtpc Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s11_mme_gtpc_teidQ_PROTO_GTPV2,s11_mme_gtpc_teid,S11MMEGTPCTEID,S11 Mme Gtpc Gtpc TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s11_s4_sgw_gtpc_addressQ_PROTO_GTPV2,s11_s4_sgw_gtpc_address,S11S4SGWGTPCAddr,S11 S4 Sgw Gtpc Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s11_s4_sgw_gtpc_teidQ_PROTO_GTPV2,s11_s4_sgw_gtpc_teid,S11S4SGWGTPCTEID,S11 S4 SGW GTPC TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s12_rnc_gtpu_addressQ_PROTO_GTPV2,s12_rnc_gtpu_address,S12RNCGTPUAddr,S12 RNC GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s12_rnc_gtpu_teidQ_PROTO_GTPV2,s12_rnc_gtpu_teid,S12RNCGTPUTEID,S12 RNC GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s12_sgw_gtpu_addressQ_PROTO_GTPV2,s12_sgw_gtpu_address,S12SGWGTPUAddr,S12 SGW GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s12_sgw_gtpu_teidQ_PROTO_GTPV2,s12_sgw_gtpu_teid,S12SGWGTPUTEID,S12 SGW GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s1u_enodeb_gtpu_addressQ_PROTO_GTPV2,s1u_enodeb_gtpu_address,S1UEnodebGTPUAddr,S1U Enodeb GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s1u_enodeb_gtpu_teidQ_PROTO_GTPV2,s1u_enodeb_gtpu_teid,S1UenodebGTPUTEID,S1U Enodeb GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s1u_sgw_gtpu_addressQ_PROTO_GTPV2,s1u_sgw_gtpu_address,S1USGWGTPUAddr,S1 USGW GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s1u_sgw_gtpu_teidQ_PROTO_GTPV2,s1u_sgw_gtpu_teid,S1USGWGTPUTEID,S1 USGW GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s3_mme_gtpc_addressQ_PROTO_GTPV2,s3_mme_gtpc_address,S3MMEGTPCAddr,S3 MME GTPC Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s3_mme_gtpc_teidQ_PROTO_GTPV2,s3_mme_gtpc_teid,S3MMEGTPCTEID,S3 MME GTPC TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s3_sgsn_gtpc_addressQ_PROTO_GTPV2,s3_sgsn_gtpc_address,S3SGSNGTPCAddr,S3 SGSN GTPC Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s3_sgsn_gtpc_teidQ_PROTO_GTPV2,s3_sgsn_gtpc_teid,S3SGSNGTPCTEID,S3 SGSN GTPC TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s4_sgsn_gtpc_addressQ_PROTO_GTPV2,s4_sgsn_gtpc_address,S4SGSNGTPCAddr,S4 SGSN GTPC Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s4_sgsn_gtpc_teidQ_PROTO_GTPV2,s4_sgsn_gtpc_teid,S4SGSNGTPCTEID,S4 SGSN GTPC TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s4_sgsn_gtpu_addressQ_PROTO_GTPV2,s4_sgsn_gtpu_address,S4SGSNGTPUAddr,S4 SGSN GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s4_sgsn_gtpu_teidQ_PROTO_GTPV2,s4_sgsn_gtpu_teid,S4SGSNGTPUTEID,S4 SGSN GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s4_sgw_gtpu_addressQ_PROTO_GTPV2,s4_sgw_gtpu_address,S4SGWGTPUAddr,S4 SGW GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s4_sgw_gtpu_teidQ_PROTO_GTPV2,s4_sgw_gtpu_teid,S4SGWGTPUTEID,S4 SGW GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_sgw_gtpu_teidQ_PROTO_GTPV2,s5_s8_sgw_gtpu_teid,S5S8SGWGTPUTEID,S5 S8 SGW GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_pgw_gtpc_addressQ_PROTO_GTPV2,s5_s8_pgw_gtpc_address,S5S8PGWGTPCAddr,S5 S8 PGW GTPC Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_pgw_gtpc_teidQ_PROTO_GTPV2,s5_s8_pgw_gtpc_teid,S5S8PGWGTPCTEID,S5 S8 PGW GTPC TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_pgw_gtpu_addressQ_PROTO_GTPV2,s5_s8_pgw_gtpu_address,S5S8PGWGTPUAddr,S5 S8 PGW GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_pgw_gtpu_teidQ_PROTO_GTPV2,s5_s8_pgw_gtpu_teid,S5S8PGWGTPUTEID,S5 S8 PGW GTPU TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_sgw_gtpc_addressQ_PROTO_GTPV2,s5_s8_sgw_gtpc_address,S5S8SGWGTPCAddr,S5 S8 SGW GTPC Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_sgw_gtpc_teidQ_PROTO_GTPV2,s5_s8_sgw_gtpc_teid,S5S8SGWGTPCTEID,S5 S8 SGW GTPC TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,s5_s8_sgw_gtpu_addressQ_PROTO_GTPV2,s5_s8_sgw_gtpu_address,S5S8SGWGTPUAddr,S5 S8 SGW GTPU Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,seqQ_PROTO_GTPV2,seq,Seq,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,session_durationQ_PROTO_GTPV2,session_duration,SessionDuration,Session Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,start_timeQ_PROTO_GTPV2,start_time,StartTime,Start Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,stop_timeQ_PROTO_GTPV2,stop_time,StopTime,Stop Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTPV2,teidQ_PROTO_GTPV2,teid,TEID,TEID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,audio_dataQ_PROTO_H225,audio_data,AudioData,Audio Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,call_durationQ_PROTO_H225,call_duration,CallDuration,Call Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,calleeQ_PROTO_H225,callee,Callee,Callee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,callerQ_PROTO_H225,caller,Caller,Caller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,call_idQ_PROTO_H225,call_id,CallID,Call ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,call_setupQ_PROTO_H225,call_setup,CallSetup,Call Setup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H225,end_statusQ_PROTO_H225,end_status,EndStatus,End Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
